"Code";"Name";"Product types";"Year";"Value";"Measurement unit";"Attribute";
0400000;"KUYAVIA-POMERANIA";"kasza jęczmienna "Mazurska" - za 1kg";"2005";0,98;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"kasza jęczmienna "Mazurska" - za 1kg";"2006";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"kasza jęczmienna "Mazurska" - za 1kg";"2007";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"kasza jęczmienna "Mazurska" - za 1kg";"2008";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"kasza jęczmienna "Mazurska" - za 1kg";"2009";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"kasza jęczmienna "Mazurska" - za 1kg";"2010";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"kasza jęczmienna "Mazurska" - za 1kg";"2011";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"kasza jęczmienna "Mazurska" - za 1kg";"2012";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"kasza jęczmienna "Mazurska" - za 1kg";"2013";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"kasza jęczmienna "Mazurska" - za 1kg";"2014";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"kasza jęczmienna "Mazurska" - za 1kg";"2015";3,34;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"kasza jęczmienna "Mazurska" - za 1kg";"2016";3,24;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"kasza jęczmienna "Mazurska" - za 1kg";"2017";3,07;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"kasza jęczmienna "Mazurska" - za 1kg";"2018";3,02;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"kasza jęczmienna "Mazurska" - za 1kg";"2019";3,16;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"buckwheat groats roasted whole - per 1kg";"1999";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"buckwheat groats roasted whole - per 1kg";"2000";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"buckwheat groats roasted whole - per 1kg";"2001";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"buckwheat groats roasted whole - per 1kg";"2002";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"buckwheat groats roasted whole - per 1kg";"2003";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"buckwheat groats roasted whole - per 1kg";"2004";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"buckwheat groats roasted whole - per 1kg";"2005";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"buckwheat groats roasted whole - per 1kg";"2006";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"buckwheat groats roasted whole - per 1kg";"2007";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"buckwheat groats roasted whole - per 1kg";"2008";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"buckwheat groats roasted whole - per 1kg";"2009";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"buckwheat groats roasted whole - per 1kg";"2010";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"buckwheat groats roasted whole - per 1kg";"2011";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"buckwheat groats roasted whole - per 1kg";"2012";6,48;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"buckwheat groats roasted whole - per 1kg";"2013";5,92;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"buckwheat groats roasted whole - per 1kg";"2014";5,47;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"buckwheat groats roasted whole - per 1kg";"2015";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"buckwheat groats roasted whole - per 1kg";"2016";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"buckwheat groats roasted whole - per 1kg";"2017";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"buckwheat groats roasted whole - per 1kg";"2018";0,00;"PLN";"";
0400000;"KUYAVIA-POMERANIA";"buckwheat groats roasted whole - per 1kg";"2019";0,00;"PLN";"";
0600000;"LUBLIN";"bread 1kg";"1999";0,00;"PLN";"";
0600000;"LUBLIN";"bread 1kg";"2000";;"PLN";"";
0600000;"LUBLIN";"bread 1kg";"2001";;"PLN";"";
0600000;"LUBLIN";"bread 1kg";"2002";;"PLN";"";
0600000;"LUBLIN";"bread 1kg";"2003";;"PLN";"";
0600000;"LUBLIN";"bread 1kg";"2004";;"PLN";"";
0600000;"LUBLIN";"bread 1kg";"2005";;"PLN";"";
0600000;"LUBLIN";"bread 1kg";"2006";;"PLN";"";
0600000;"LUBLIN";"bread 1kg";"2007";;"PLN";"";
0600000;"LUBLIN";"bread 1kg";"2008";;"PLN";"";
0600000;"LUBLIN";"bread 1kg";"2009";;"PLN";"";
0600000;"LUBLIN";"bread 1kg";"2010";;"PLN";"";
0600000;"LUBLIN";"bread 1kg";"2011";;"PLN";"";
0600000;"LUBLIN";"bread 1kg";"2012";;"PLN";"";
0600000;"LUBLIN";"bread 1kg";"2013";;"PLN";"";
0600000;"LUBLIN";"bread 1kg";"2014";;"PLN";"";
0600000;"LUBLIN";"bread 1kg";"2015";;"PLN";"";
0600000;"LUBLIN";"bread 1kg";"2016";;"PLN";"";
0600000;"LUBLIN";"bread 1kg";"2017";;"PLN";"";
0600000;"LUBLIN";"bread 1kg";"2018";;"PLN";"";
0600000;"LUBLIN";"bread 1kg";"2019";;"PLN";"";
0600000;"LUBLIN";"plain mixed bread (wheat-rye) - per 1kg";"1999";;"PLN";"";
0600000;"LUBLIN";"plain mixed bread (wheat-rye) - per 1kg";"2000";1,94;"PLN";"";
0600000;"LUBLIN";"plain mixed bread (wheat-rye) - per 1kg";"2001";2,05;"PLN";"";
0600000;"LUBLIN";"plain mixed bread (wheat-rye) - per 1kg";"2002";2,03;"PLN";"";
0600000;"LUBLIN";"plain mixed bread (wheat-rye) - per 1kg";"2003";1,73;"PLN";"";
0600000;"LUBLIN";"plain mixed bread (wheat-rye) - per 1kg";"2004";1,84;"PLN";"";
0600000;"LUBLIN";"plain mixed bread (wheat-rye) - per 1kg";"2005";1,82;"PLN";"";
0600000;"LUBLIN";"plain mixed bread (wheat-rye) - per 1kg";"2006";1,91;"PLN";"";
0600000;"LUBLIN";"plain mixed bread (wheat-rye) - per 1kg";"2007";2,16;"PLN";"";
0600000;"LUBLIN";"plain mixed bread (wheat-rye) - per 1kg";"2008";2,52;"PLN";"";
0600000;"LUBLIN";"plain mixed bread (wheat-rye) - per 1kg";"2009";2,60;"PLN";"";
0600000;"LUBLIN";"plain mixed bread (wheat-rye) - per 1kg";"2010";2,72;"PLN";"";
0600000;"LUBLIN";"plain mixed bread (wheat-rye) - per 1kg";"2011";2,97;"PLN";"";
0600000;"LUBLIN";"plain mixed bread (wheat-rye) - per 1kg";"2012";3,08;"PLN";"";
0600000;"LUBLIN";"plain mixed bread (wheat-rye) - per 1kg";"2013";3,08;"PLN";"";
0600000;"LUBLIN";"plain mixed bread (wheat-rye) - per 1kg";"2014";3,10;"PLN";"";
0600000;"LUBLIN";"plain mixed bread (wheat-rye) - per 1kg";"2015";3,16;"PLN";"";
0600000;"LUBLIN";"plain mixed bread (wheat-rye) - per 1kg";"2016";3,14;"PLN";"";
0600000;"LUBLIN";"plain mixed bread (wheat-rye) - per 1kg";"2017";3,22;"PLN";"";
0600000;"LUBLIN";"plain mixed bread (wheat-rye) - per 1kg";"2018";3,36;"PLN";"";
0600000;"LUBLIN";"plain mixed bread (wheat-rye) - per 1kg";"2019";3,50;"PLN";"";
0600000;"LUBLIN";"mąka pszenna "Poznańska", workowana - za 1kg";"1999";0,85;"PLN";"";
0600000;"LUBLIN";"mąka pszenna "Poznańska", workowana - za 1kg";"2000";1,07;"PLN";"";
0600000;"LUBLIN";"mąka pszenna "Poznańska", workowana - za 1kg";"2001";0,96;"PLN";"";
0600000;"LUBLIN";"mąka pszenna "Poznańska", workowana - za 1kg";"2002";0,85;"PLN";"";
0600000;"LUBLIN";"mąka pszenna "Poznańska", workowana - za 1kg";"2003";0,88;"PLN";"";
0600000;"LUBLIN";"mąka pszenna "Poznańska", workowana - za 1kg";"2004";1,02;"PLN";"";
0600000;"LUBLIN";"mąka pszenna "Poznańska", workowana - za 1kg";"2005";0,70;"PLN";"";
0600000;"LUBLIN";"mąka pszenna "Poznańska", workowana - za 1kg";"2006";0,77;"PLN";"";
0600000;"LUBLIN";"mąka pszenna "Poznańska", workowana - za 1kg";"2007";1,04;"PLN";"";
0600000;"LUBLIN";"mąka pszenna "Poznańska", workowana - za 1kg";"2008";1,09;"PLN";"";
0600000;"LUBLIN";"mąka pszenna "Poznańska", workowana - za 1kg";"2009";0,80;"PLN";"";
0600000;"LUBLIN";"mąka pszenna "Poznańska", workowana - za 1kg";"2010";0,99;"PLN";"";
0600000;"LUBLIN";"mąka pszenna "Poznańska", workowana - za 1kg";"2011";1,39;"PLN";"";
0600000;"LUBLIN";"mąka pszenna "Poznańska", workowana - za 1kg";"2012";1,31;"PLN";"";
0600000;"LUBLIN";"mąka pszenna "Poznańska", workowana - za 1kg";"2013";1,30;"PLN";"";
0600000;"LUBLIN";"mąka pszenna "Poznańska", workowana - za 1kg";"2014";1,11;"PLN";"";
0600000;"LUBLIN";"mąka pszenna "Poznańska", workowana - za 1kg";"2015";1,06;"PLN";"";
0600000;"LUBLIN";"mąka pszenna "Poznańska", workowana - za 1kg";"2016";0,96;"PLN";"";
0600000;"LUBLIN";"mąka pszenna "Poznańska", workowana - za 1kg";"2017";1,03;"PLN";"";
0600000;"LUBLIN";"mąka pszenna "Poznańska", workowana - za 1kg";"2018";1,09;"PLN";"";
0600000;"LUBLIN";"mąka pszenna "Poznańska", workowana - za 1kg";"2019";1,16;"PLN";"";
0600000;"LUBLIN";"kasza jęczmienna "Mazurska" - za 1kg";"1999";0,00;"PLN";"";
0600000;"LUBLIN";"kasza jęczmienna "Mazurska" - za 1kg";"2000";0,00;"PLN";"";
0600000;"LUBLIN";"kasza jęczmienna "Mazurska" - za 1kg";"2001";0,00;"PLN";"";
0600000;"LUBLIN";"kasza jęczmienna "Mazurska" - za 1kg";"2002";0,00;"PLN";"";
0600000;"LUBLIN";"kasza jęczmienna "Mazurska" - za 1kg";"2003";1,15;"PLN";"";
0600000;"LUBLIN";"kasza jęczmienna "Mazurska" - za 1kg";"2004";1,42;"PLN";"";
0600000;"LUBLIN";"kasza jęczmienna "Mazurska" - za 1kg";"2005";1,50;"PLN";"";
0600000;"LUBLIN";"kasza jęczmienna "Mazurska" - za 1kg";"2006";1,31;"PLN";"";
0600000;"LUBLIN";"kasza jęczmienna "Mazurska" - za 1kg";"2007";1,40;"PLN";"";
0600000;"LUBLIN";"kasza jęczmienna "Mazurska" - za 1kg";"2008";2,39;"PLN";"";
0600000;"LUBLIN";"kasza jęczmienna "Mazurska" - za 1kg";"2009";2,25;"PLN";"";
0600000;"LUBLIN";"kasza jęczmienna "Mazurska" - za 1kg";"2010";2,02;"PLN";"";
0600000;"LUBLIN";"kasza jęczmienna "Mazurska" - za 1kg";"2011";2,42;"PLN";"";
0600000;"LUBLIN";"kasza jęczmienna "Mazurska" - za 1kg";"2012";2,24;"PLN";"";
0600000;"LUBLIN";"kasza jęczmienna "Mazurska" - za 1kg";"2013";2,77;"PLN";"";
0600000;"LUBLIN";"kasza jęczmienna "Mazurska" - za 1kg";"2014";2,76;"PLN";"";
0600000;"LUBLIN";"kasza jęczmienna "Mazurska" - za 1kg";"2015";2,22;"PLN";"";
0600000;"LUBLIN";"kasza jęczmienna "Mazurska" - za 1kg";"2016";2,05;"PLN";"";
0600000;"LUBLIN";"kasza jęczmienna "Mazurska" - za 1kg";"2017";1,82;"PLN";"";
0600000;"LUBLIN";"kasza jęczmienna "Mazurska" - za 1kg";"2018";2,04;"PLN";"";
0600000;"LUBLIN";"kasza jęczmienna "Mazurska" - za 1kg";"2019";2,02;"PLN";"";
0600000;"LUBLIN";"buckwheat groats roasted whole - per 1kg";"1999";0,00;"PLN";"";
0600000;"LUBLIN";"buckwheat groats roasted whole - per 1kg";"2000";0,00;"PLN";"";
0600000;"LUBLIN";"buckwheat groats roasted whole - per 1kg";"2001";3,82;"PLN";"";
0600000;"LUBLIN";"buckwheat groats roasted whole - per 1kg";"2002";3,79;"PLN";"";
0600000;"LUBLIN";"buckwheat groats roasted whole - per 1kg";"2003";2,94;"PLN";"";
0600000;"LUBLIN";"buckwheat groats roasted whole - per 1kg";"2004";3,13;"PLN";"";
0600000;"LUBLIN";"buckwheat groats roasted whole - per 1kg";"2005";2,58;"PLN";"";
0600000;"LUBLIN";"buckwheat groats roasted whole - per 1kg";"2006";2,60;"PLN";"";
0600000;"LUBLIN";"buckwheat groats roasted whole - per 1kg";"2007";3,57;"PLN";"";
0600000;"LUBLIN";"buckwheat groats roasted whole - per 1kg";"2008";3,22;"PLN";"";
0600000;"LUBLIN";"buckwheat groats roasted whole - per 1kg";"2009";3,04;"PLN";"";
0600000;"LUBLIN";"buckwheat groats roasted whole - per 1kg";"2010";3,87;"PLN";"";
0600000;"LUBLIN";"buckwheat groats roasted whole - per 1kg";"2011";5,94;"PLN";"";
0600000;"LUBLIN";"buckwheat groats roasted whole - per 1kg";"2012";3,33;"PLN";"";
0600000;"LUBLIN";"buckwheat groats roasted whole - per 1kg";"2013";4,00;"PLN";"";
0600000;"LUBLIN";"buckwheat groats roasted whole - per 1kg";"2014";4,46;"PLN";"";
0600000;"LUBLIN";"buckwheat groats roasted whole - per 1kg";"2015";4,60;"PLN";"";
0600000;"LUBLIN";"buckwheat groats roasted whole - per 1kg";"2016";4,32;"PLN";"";
0600000;"LUBLIN";"buckwheat groats roasted whole - per 1kg";"2017";3,81;"PLN";"";
0600000;"LUBLIN";"buckwheat groats roasted whole - per 1kg";"2018";3,57;"PLN";"";
0600000;"LUBLIN";"buckwheat groats roasted whole - per 1kg";"2019";3,16;"PLN";"";
0800000;"LUBUSZ";"bread 1kg";"1999";1,98;"PLN";"";
0800000;"LUBUSZ";"bread 1kg";"2000";;"PLN";"";
0800000;"LUBUSZ";"bread 1kg";"2001";;"PLN";"";
0800000;"LUBUSZ";"bread 1kg";"2002";;"PLN";"";
0800000;"LUBUSZ";"bread 1kg";"2003";;"PLN";"";
0800000;"LUBUSZ";"bread 1kg";"2004";;"PLN";"";
0800000;"LUBUSZ";"bread 1kg";"2005";;"PLN";"";
0800000;"LUBUSZ";"bread 1kg";"2006";;"PLN";"";
0800000;"LUBUSZ";"bread 1kg";"2007";;"PLN";"";
0800000;"LUBUSZ";"bread 1kg";"2008";;"PLN";"";
0800000;"LUBUSZ";"bread 1kg";"2009";;"PLN";"";
0800000;"LUBUSZ";"bread 1kg";"2010";;"PLN";"";
0800000;"LUBUSZ";"bread 1kg";"2011";;"PLN";"";
0800000;"LUBUSZ";"bread 1kg";"2012";;"PLN";"";
0800000;"LUBUSZ";"bread 1kg";"2013";;"PLN";"";
0800000;"LUBUSZ";"bread 1kg";"2014";;"PLN";"";
0800000;"LUBUSZ";"bread 1kg";"2015";;"PLN";"";
0800000;"LUBUSZ";"bread 1kg";"2016";;"PLN";"";
0800000;"LUBUSZ";"bread 1kg";"2017";;"PLN";"";
0800000;"LUBUSZ";"bread 1kg";"2018";;"PLN";"";
0800000;"LUBUSZ";"bread 1kg";"2019";;"PLN";"";
0800000;"LUBUSZ";"plain mixed bread (wheat-rye) - per 1kg";"1999";;"PLN";"";
0800000;"LUBUSZ";"plain mixed bread (wheat-rye) - per 1kg";"2000";2,93;"PLN";"";
0800000;"LUBUSZ";"plain mixed bread (wheat-rye) - per 1kg";"2001";2,13;"PLN";"";
0800000;"LUBUSZ";"plain mixed bread (wheat-rye) - per 1kg";"2002";1,88;"PLN";"";
0800000;"LUBUSZ";"plain mixed bread (wheat-rye) - per 1kg";"2003";1,85;"PLN";"";
0800000;"LUBUSZ";"plain mixed bread (wheat-rye) - per 1kg";"2004";1,90;"PLN";"";
0800000;"LUBUSZ";"plain mixed bread (wheat-rye) - per 1kg";"2005";1,98;"PLN";"";
0800000;"LUBUSZ";"plain mixed bread (wheat-rye) - per 1kg";"2006";2,08;"PLN";"";
0800000;"LUBUSZ";"plain mixed bread (wheat-rye) - per 1kg";"2007";2,34;"PLN";"";
0800000;"LUBUSZ";"plain mixed bread (wheat-rye) - per 1kg";"2008";2,82;"PLN";"";
0800000;"LUBUSZ";"plain mixed bread (wheat-rye) - per 1kg";"2009";2,91;"PLN";"";
0800000;"LUBUSZ";"plain mixed bread (wheat-rye) - per 1kg";"2010";2,99;"PLN";"";
0800000;"LUBUSZ";"plain mixed bread (wheat-rye) - per 1kg";"2011";3,27;"PLN";"";
0800000;"LUBUSZ";"plain mixed bread (wheat-rye) - per 1kg";"2012";3,55;"PLN";"";
0800000;"LUBUSZ";"plain mixed bread (wheat-rye) - per 1kg";"2013";3,84;"PLN";"";
0800000;"LUBUSZ";"plain mixed bread (wheat-rye) - per 1kg";"2014";3,84;"PLN";"";
0800000;"LUBUSZ";"plain mixed bread (wheat-rye) - per 1kg";"2015";3,84;"PLN";"";
0800000;"LUBUSZ";"plain mixed bread (wheat-rye) - per 1kg";"2016";3,84;"PLN";"";
0800000;"LUBUSZ";"plain mixed bread (wheat-rye) - per 1kg";"2017";3,84;"PLN";"";
0800000;"LUBUSZ";"plain mixed bread (wheat-rye) - per 1kg";"2018";3,90;"PLN";"";
0800000;"LUBUSZ";"plain mixed bread (wheat-rye) - per 1kg";"2019";4,19;"PLN";"";
0800000;"LUBUSZ";"mąka pszenna "Poznańska", workowana - za 1kg";"1999";0,00;"PLN";"";
0800000;"LUBUSZ";"mąka pszenna "Poznańska", workowana - za 1kg";"2000";1,07;"PLN";"";
0800000;"LUBUSZ";"mąka pszenna "Poznańska", workowana - za 1kg";"2001";0,92;"PLN";"";
0800000;"LUBUSZ";"mąka pszenna "Poznańska", workowana - za 1kg";"2002";0,81;"PLN";"";
0800000;"LUBUSZ";"mąka pszenna "Poznańska", workowana - za 1kg";"2003";0,86;"PLN";"";
0800000;"LUBUSZ";"mąka pszenna "Poznańska", workowana - za 1kg";"2004";1,05;"PLN";"";
0800000;"LUBUSZ";"mąka pszenna "Poznańska", workowana - za 1kg";"2005";0,00;"PLN";"";
0800000;"LUBUSZ";"mąka pszenna "Poznańska", workowana - za 1kg";"2006";0,81;"PLN";"";
0800000;"LUBUSZ";"mąka pszenna "Poznańska", workowana - za 1kg";"2007";1,09;"PLN";"";
0800000;"LUBUSZ";"mąka pszenna "Poznańska", workowana - za 1kg";"2008";0,00;"PLN";"";
0800000;"LUBUSZ";"mąka pszenna "Poznańska", workowana - za 1kg";"2009";0,00;"PLN";"";
0800000;"LUBUSZ";"mąka pszenna "Poznańska", workowana - za 1kg";"2010";0,00;"PLN";"";
0800000;"LUBUSZ";"mąka pszenna "Poznańska", workowana - za 1kg";"2011";0,00;"PLN";"";
0800000;"LUBUSZ";"mąka pszenna "Poznańska", workowana - za 1kg";"2012";0,00;"PLN";"";
0800000;"LUBUSZ";"mąka pszenna "Poznańska", workowana - za 1kg";"2013";0,00;"PLN";"";
0800000;"LUBUSZ";"mąka pszenna "Poznańska", workowana - za 1kg";"2014";0,00;"PLN";"";
0800000;"LUBUSZ";"mąka pszenna "Poznańska", workowana - za 1kg";"2015";0,00;"PLN";"";
0800000;"LUBUSZ";"mąka pszenna "Poznańska", workowana - za 1kg";"2016";0,00;"PLN";"";
0800000;"LUBUSZ";"mąka pszenna "Poznańska", workowana - za 1kg";"2017";0,00;"PLN";"";
0800000;"LUBUSZ";"mąka pszenna "Poznańska", workowana - za 1kg";"2018";0,00;"PLN";"";
0800000;"LUBUSZ";"mąka pszenna "Poznańska", workowana - za 1kg";"2019";0,00;"PLN";"";
0800000;"LUBUSZ";"kasza jęczmienna "Mazurska" - za 1kg";"1999";0,00;"PLN";"";
0800000;"LUBUSZ";"kasza jęczmienna "Mazurska" - za 1kg";"2000";1,13;"PLN";"";
0800000;"LUBUSZ";"kasza jęczmienna "Mazurska" - za 1kg";"2001";0,00;"PLN";"";
0800000;"LUBUSZ";"kasza jęczmienna "Mazurska" - za 1kg";"2002";0,00;"PLN";"";
0800000;"LUBUSZ";"kasza jęczmienna "Mazurska" - za 1kg";"2003";0,00;"PLN";"";
0800000;"LUBUSZ";"kasza jęczmienna "Mazurska" - za 1kg";"2004";0,00;"PLN";"";
0800000;"LUBUSZ";"kasza jęczmienna "Mazurska" - za 1kg";"2005";0,00;"PLN";"";
0800000;"LUBUSZ";"kasza jęczmienna "Mazurska" - za 1kg";"2006";0,00;"PLN";"";
0800000;"LUBUSZ";"kasza jęczmienna "Mazurska" - za 1kg";"2007";0,00;"PLN";"";
0800000;"LUBUSZ";"kasza jęczmienna "Mazurska" - za 1kg";"2008";0,00;"PLN";"";
0800000;"LUBUSZ";"kasza jęczmienna "Mazurska" - za 1kg";"2009";0,00;"PLN";"";
0800000;"LUBUSZ";"kasza jęczmienna "Mazurska" - za 1kg";"2010";0,00;"PLN";"";
0800000;"LUBUSZ";"kasza jęczmienna "Mazurska" - za 1kg";"2011";0,00;"PLN";"";
0800000;"LUBUSZ";"kasza jęczmienna "Mazurska" - za 1kg";"2012";0,00;"PLN";"";
0800000;"LUBUSZ";"kasza jęczmienna "Mazurska" - za 1kg";"2013";0,00;"PLN";"";
0800000;"LUBUSZ";"kasza jęczmienna "Mazurska" - za 1kg";"2014";0,00;"PLN";"";
0800000;"LUBUSZ";"kasza jęczmienna "Mazurska" - za 1kg";"2015";0,00;"PLN";"";
0800000;"LUBUSZ";"kasza jęczmienna "Mazurska" - za 1kg";"2016";0,00;"PLN";"";
0800000;"LUBUSZ";"kasza jęczmienna "Mazurska" - za 1kg";"2017";0,00;"PLN";"";
0800000;"LUBUSZ";"kasza jęczmienna "Mazurska" - za 1kg";"2018";0,00;"PLN";"";
0800000;"LUBUSZ";"kasza jęczmienna "Mazurska" - za 1kg";"2019";0,00;"PLN";"";
0800000;"LUBUSZ";"buckwheat groats roasted whole - per 1kg";"1999";3,57;"PLN";"";
0800000;"LUBUSZ";"buckwheat groats roasted whole - per 1kg";"2000";3,67;"PLN";"";
0800000;"LUBUSZ";"buckwheat groats roasted whole - per 1kg";"2001";3,70;"PLN";"";
0800000;"LUBUSZ";"buckwheat groats roasted whole - per 1kg";"2002";3,70;"PLN";"";
0800000;"LUBUSZ";"buckwheat groats roasted whole - per 1kg";"2003";3,82;"PLN";"";
0800000;"LUBUSZ";"buckwheat groats roasted whole - per 1kg";"2004";3,70;"PLN";"";
0800000;"LUBUSZ";"buckwheat groats roasted whole - per 1kg";"2005";3,06;"PLN";"";
0800000;"LUBUSZ";"buckwheat groats roasted whole - per 1kg";"2006";3,04;"PLN";"";
0800000;"LUBUSZ";"buckwheat groats roasted whole - per 1kg";"2007";4,19;"PLN";"";
0800000;"LUBUSZ";"buckwheat groats roasted whole - per 1kg";"2008";3,99;"PLN";"";
0800000;"LUBUSZ";"buckwheat groats roasted whole - per 1kg";"2009";3,91;"PLN";"";
0800000;"LUBUSZ";"buckwheat groats roasted whole - per 1kg";"2010";4,64;"PLN";"";
0800000;"LUBUSZ";"buckwheat groats roasted whole - per 1kg";"2011";7,54;"PLN";"";
0800000;"LUBUSZ";"buckwheat groats roasted whole - per 1kg";"2012";4,85;"PLN";"";
0800000;"LUBUSZ";"buckwheat groats roasted whole - per 1kg";"2013";0,00;"PLN";"";
0800000;"LUBUSZ";"buckwheat groats roasted whole - per 1kg";"2014";0,00;"PLN";"";
0800000;"LUBUSZ";"buckwheat groats roasted whole - per 1kg";"2015";0,00;"PLN";"";
0800000;"LUBUSZ";"buckwheat groats roasted whole - per 1kg";"2016";0,00;"PLN";"";
0800000;"LUBUSZ";"buckwheat groats roasted whole - per 1kg";"2017";0,00;"PLN";"";
0800000;"LUBUSZ";"buckwheat groats roasted whole - per 1kg";"2018";0,00;"PLN";"";
0800000;"LUBUSZ";"buckwheat groats roasted whole - per 1kg";"2019";0,00;"PLN";"";
1000000;"ŁÓDŹ";"bread 1kg";"1999";1,45;"PLN";"";
1000000;"ŁÓDŹ";"bread 1kg";"2000";;"PLN";"";
1000000;"ŁÓDŹ";"bread 1kg";"2001";;"PLN";"";
1000000;"ŁÓDŹ";"bread 1kg";"2002";;"PLN";"";
1000000;"ŁÓDŹ";"bread 1kg";"2003";;"PLN";"";
1000000;"ŁÓDŹ";"bread 1kg";"2004";;"PLN";"";
1000000;"ŁÓDŹ";"bread 1kg";"2005";;"PLN";"";
1000000;"ŁÓDŹ";"bread 1kg";"2006";;"PLN";"";
1000000;"ŁÓDŹ";"bread 1kg";"2007";;"PLN";"";
1000000;"ŁÓDŹ";"bread 1kg";"2008";;"PLN";"";
1000000;"ŁÓDŹ";"bread 1kg";"2009";;"PLN";"";
1000000;"ŁÓDŹ";"bread 1kg";"2010";;"PLN";"";
1000000;"ŁÓDŹ";"bread 1kg";"2011";;"PLN";"";
1000000;"ŁÓDŹ";"bread 1kg";"2012";;"PLN";"";
1000000;"ŁÓDŹ";"bread 1kg";"2013";;"PLN";"";
1000000;"ŁÓDŹ";"bread 1kg";"2014";;"PLN";"";
1000000;"ŁÓDŹ";"bread 1kg";"2015";;"PLN";"";
1000000;"ŁÓDŹ";"bread 1kg";"2016";;"PLN";"";
1000000;"ŁÓDŹ";"bread 1kg";"2017";;"PLN";"";
1000000;"ŁÓDŹ";"bread 1kg";"2018";;"PLN";"";
1000000;"ŁÓDŹ";"bread 1kg";"2019";;"PLN";"";
1000000;"ŁÓDŹ";"plain mixed bread (wheat-rye) - per 1kg";"1999";;"PLN";"";
1000000;"ŁÓDŹ";"plain mixed bread (wheat-rye) - per 1kg";"2000";1,69;"PLN";"";
1000000;"ŁÓDŹ";"plain mixed bread (wheat-rye) - per 1kg";"2001";2,03;"PLN";"";
1000000;"ŁÓDŹ";"plain mixed bread (wheat-rye) - per 1kg";"2002";1,88;"PLN";"";
1000000;"ŁÓDŹ";"plain mixed bread (wheat-rye) - per 1kg";"2003";1,81;"PLN";"";
1000000;"ŁÓDŹ";"plain mixed bread (wheat-rye) - per 1kg";"2004";1,89;"PLN";"";
1000000;"ŁÓDŹ";"plain mixed bread (wheat-rye) - per 1kg";"2005";1,98;"PLN";"";
1000000;"ŁÓDŹ";"plain mixed bread (wheat-rye) - per 1kg";"2006";2,08;"PLN";"";
1000000;"ŁÓDŹ";"plain mixed bread (wheat-rye) - per 1kg";"2007";2,39;"PLN";"";
1000000;"ŁÓDŹ";"plain mixed bread (wheat-rye) - per 1kg";"2008";2,40;"PLN";"";
1000000;"ŁÓDŹ";"plain mixed bread (wheat-rye) - per 1kg";"2009";2,54;"PLN";"";
1000000;"ŁÓDŹ";"plain mixed bread (wheat-rye) - per 1kg";"2010";2,97;"PLN";"";
1000000;"ŁÓDŹ";"plain mixed bread (wheat-rye) - per 1kg";"2011";3,17;"PLN";"";
1000000;"ŁÓDŹ";"plain mixed bread (wheat-rye) - per 1kg";"2012";3,32;"PLN";"";
1000000;"ŁÓDŹ";"plain mixed bread (wheat-rye) - per 1kg";"2013";3,53;"PLN";"";
1000000;"ŁÓDŹ";"plain mixed bread (wheat-rye) - per 1kg";"2014";3,35;"PLN";"";
1000000;"ŁÓDŹ";"plain mixed bread (wheat-rye) - per 1kg";"2015";3,22;"PLN";"";
1000000;"ŁÓDŹ";"plain mixed bread (wheat-rye) - per 1kg";"2016";3,21;"PLN";"";
1000000;"ŁÓDŹ";"plain mixed bread (wheat-rye) - per 1kg";"2017";3,47;"PLN";"";
